chr	gene_id	gene_name	start	end	gene_type
1	ENSG00000252969.1	SNORA70	12281205	12281328	snoRNA
1	ENSG00000048707.9	VPS13D	12290124	12572099	protein_coding
1	ENSG00000239149.1	SNORA59A	12567300	12567451	snoRNA
1	ENSG00000229484.1	RP5-888M10.2	12587766	12588462	lincRNA
1	ENSG00000162496.4	DHRS3	12627939	12677737	protein_coding
1	ENSG00000221340.1	RNU6ATAC18P	12630000	12630100	snRNA
1	ENSG00000272482.1	RP11-474O21.5	12678906	12679250	lincRNA
1	ENSG00000204518.2	AADACL4	12704566	12727097	protein_coding
1	ENSG00000226166.2	RP11-474O21.2	12752925	12753036	pseudogene
1	ENSG00000188984.7	AADACL3	12776118	12788726	protein_coding
1	ENSG00000238771.1	snoU13	12799693	12799796	snoRNA
1	ENSG00000157330.5	C1orf158	12806163	12823847	protein_coding
1	ENSG00000116726.4	PRAMEF12	12834984	12838049	protein_coding
1	ENSG00000116721.9	PRAMEF1	12851546	12856777	protein_coding
1	ENSG00000228338.1	RP5-845O24.8	12882549	12883022	lincRNA
1	ENSG00000204513.5	PRAMEF11	12884468	12891264	protein_coding
1	ENSG00000231103.2	RP5-845O24.3	12897978	12901210	pseudogene
1	ENSG00000179172.7	HNRNPCL1	12907261	12908578	protein_coding
1	ENSG00000120952.4	PRAMEF2	12916941	12921764	protein_coding
1	ENSG00000243073.3	PRAMEF4	12939045	12946025	protein_coding
1	ENSG00000187545.5	PRAMEF10	12952727	12958101	protein_coding
1	ENSG00000204510.1	PRAMEF7	12976450	12980569	protein_coding
1	ENSG00000207434.1	RNU6-1072P	12982374	12982480	snRNA
1	ENSG00000234064.1	RP11-450I1.2	12985990	12988081	pseudogene
1	ENSG00000232423.3	PRAMEF6	12998181	13117751	protein_coding
1	ENSG00000250894.1	RP11-450I1.4	13012966	13015755	pseudogene
1	ENSG00000204508.3	PRAMEF22	13035543	13038381	protein_coding
1	ENSG00000239810.2	WI2-3308P17.2	13052394	13052998	protein_coding
1	ENSG00000270601.1	RP13-221M14.7	13108842	13112679	pseudogene
1	ENSG00000250113.1	RP13-221M14.6	13123246	13126086	pseudogene
1	ENSG00000204505.3	RP13-221M14.1	13140456	13145000	pseudogene
1	ENSG00000233336.1	RP13-221M14.2	13146777	13147256	lincRNA
1	ENSG00000229978.1	RP13-221M14.3	13162645	13165443	pseudogene
1	ENSG00000236179.1	RP13-221M14.4	13171871	13173157	pseudogene
1	ENSG00000179412.8	HNRNPCP5	13182960	13184326	pseudogene
1	ENSG00000224199.1	WI2-2994D6.1	13196270	13199067	pseudogene
1	ENSG00000229571.2	WI2-2994D6.2	13216356	13219581	protein_coding
1	ENSG00000204503.5	PRAMEF3	13328196	13331692	protein_coding
1	ENSG00000233394.1	RP11-248D7.2	13351482	13354323	pseudogene
1	ENSG00000204502.2	PRAMEF5	13359819	13369057	protein_coding
1	ENSG00000231219.1	RP11-219C24.8	13379149	13381237	pseudogene
1	ENSG00000207511.1	RNU6-771P	13384735	13384841	snRNA
1	ENSG00000182330.6	PRAMEF8	13386646	13390765	protein_coding
1	ENSG00000237700.1	RP11-219C24.6	13411551	13414482	pseudogene
1	ENSG00000204501.2	PRAMEF9	13421176	13428191	protein_coding
1	ENSG00000228229.2	RP11-219C24.10	13429634	13430113	lincRNA
1	ENSG00000204495.3	PRAMEF13	13447414	13452656	protein_coding
1	ENSG00000204491.2	PRAMEF18	13474689	13477522	protein_coding
1	ENSG00000204488.3	PRAMEF16	13495254	13498260	protein_coding
1	ENSG00000204486.3	PRAMEF21	13516066	13526943	protein_coding
1	ENSG00000204485.2	XX-FW84067D5.1	13607431	13611550	pseudogene
1	ENSG00000224581.1	XX-FW84067D5.2	13632348	13635279	pseudogene
1	ENSG00000157358.7	PRAMEF15	13641973	13648988	protein_coding
1	ENSG00000204481.6	PRAMEF14	13668269	13673511	protein_coding
1	ENSG00000204480.6	PRAMEF19	13694889	13698405	protein_coding
1	ENSG00000204479.4	PRAMEF17	13716092	13719089	protein_coding
1	ENSG00000204478.5	PRAMEF20	13736907	13747803	protein_coding
1	ENSG00000162494.5	LRRC38	13801445	13840543	protein_coding
1	ENSG00000259961.1	RP4-597A16.2	13839715	13842765	antisense
1	ENSG00000215909.3	RP4-597A16.3	13881496	13882189	pseudogene
1	ENSG00000162493.12	PDPN	13909960	13944452	protein_coding
1	ENSG00000222952.1	RNA5SP41	13949679	13949779	rRNA
1	ENSG00000266358.1	AL359771.1	13950397	13950497	miRNA
1	ENSG00000237445.2	CTA-520D8.2	13983806	13986405	lincRNA
1	ENSG00000253085.1	SCARNA11	14022565	14022694	snoRNA
1	ENSG00000116731.18	PRDM2	14026693	14151574	protein_coding
1	ENSG00000252151.1	RNU6-1265P	14450728	14450830	snRNA
1	ENSG00000231606.1	RP11-344F13.1	14548386	14549613	lincRNA
1	ENSG00000234593.1	RP4-704D23.1	14675450	14677518	lincRNA
1	ENSG00000189337.11	KAZN	14925200	15444539	protein_coding
1	ENSG00000235829.1	TBCAP2	15018625	15019109	pseudogene
1	ENSG00000175147.7	TMEM51-AS1	15442448	15478960	processed_transcript
1	ENSG00000171729.9	TMEM51	15479028	15546976	protein_coding
1	ENSG00000204464.3	C1orf195	15490840	15497813	protein_coding
1	ENSG00000215720.4	RP1-21O18.3	15518324	15519341	pseudogene
1	ENSG00000142621.14	FHAD1	15573768	15726858	protein_coding
1	ENSG00000233485.1	RP3-467K16.2	15653176	15670372	antisense
1	ENSG00000236045.1	RP3-467K16.7	15660662	15661960	antisense
1	ENSG00000228140.1	RP3-467K16.4	15729475	15735929	lincRNA
1	ENSG00000142634.8	EFHD2	15736391	15756839	protein_coding
1	ENSG00000162438.7	CTRC	15764935	15775737	protein_coding
1	ENSG00000142615.7	CELA2A	15783223	15798586	protein_coding
1	ENSG00000215704.5	CELA2B	15792404	15817895	protein_coding
1	ENSG00000132906.13	CASP9	15817327	15853029	protein_coding
1	ENSG00000116138.8	DNAJC16	15853308	15918874	protein_coding
1	ENSG00000251866.1	SCARNA21	15868660	15868799	snoRNA
1	ENSG00000272510.1	RP4-680D5.8	15892106	15892451	antisense
1	ENSG00000116771.5	AGMAT	15898848	15911605	protein_coding
1	ENSG00000237301.1	RP4-680D5.2	15912631	15930121	antisense
1	ENSG00000235084.2	CHCHD2P6	15931077	15931538	pseudogene
1	ENSG00000252417.1	RNU7-179P	15934573	15934640	snRNA
1	ENSG00000236500.1	RP4-680D5.4	15941138	15941362	pseudogene
1	ENSG00000197312.7	DDI2	15943995	15995539	protein_coding
1	ENSG00000215695.1	RSC1A1	15986364	15988217	protein_coding
1	ENSG00000271742.1	RP4-680D5.9	16009368	16009623	lincRNA
1	ENSG00000116786.7	PLEKHM2	16010827	16061264	protein_coding
1	ENSG00000264048.1	AL121992.1	16010967	16011053	miRNA
1	ENSG00000237938.1	RP11-288I21.1	16049214	16063391	antisense
1	ENSG00000162461.7	SLC25A34	16062900	16067891	protein_coding
1	ENSG00000224459.1	RP11-169K16.4	16066546	16076391	antisense
1	ENSG00000162460.6	TMEM82	16068917	16074477	protein_coding
1	ENSG00000162458.8	FBLIM1	16083102	16113089	protein_coding
1	ENSG00000224321.1	RP11-169K16.6	16119291	16119780	pseudogene
1	ENSG00000233954.4	RP11-169K16.7	16133679	16134194	pseudogene
1	ENSG00000178715.7	RP11-169K16.8	16154724	16155167	pseudogene
1	ENSG00000179743.2	RP11-169K16.9	16160560	16174642	antisense
1	ENSG00000065526.6	SPEN	16174359	16266955	protein_coding
1	ENSG00000238818.1	snoU13	16237392	16237492	snoRNA
1	ENSG00000270620.1	RP1-134O19.3	16244193	16244403	pseudogene
1	ENSG00000116809.7	ZBTB17	16268364	16302627	protein_coding
1	ENSG00000234607.2	RP11-5P18.1	16296127	16296689	pseudogene
1	ENSG00000231353.1	RP11-5P18.3	16314677	16314936	pseudogene
1	ENSG00000224966.4	TBC1D3P6	16316366	16321246	pseudogene
1	ENSG00000183888.4	C1orf64	16330731	16335302	protein_coding
1	ENSG00000233078.1	RP11-5P18.5	16332655	16333166	antisense
1	ENSG00000173641.13	HSPB7	16340523	16346089	protein_coding
1	ENSG00000186510.7	CLCNKA	16345370	16360545	protein_coding
1	ENSG00000232456.1	RP11-5P18.10	16361673	16366524	pseudogene
1	ENSG00000184908.13	CLCNKB	16370272	16383803	protein_coding
1	ENSG00000185519.8	FAM131C	16384264	16400127	protein_coding
1	ENSG00000142627.9	EPHA2	16450832	16482582	protein_coding
1	ENSG00000227959.1	RP11-276H7.2	16481706	16483824	antisense
1	ENSG00000224621.1	RP11-276H7.3	16485761	16488378	antisense
1	ENSG00000234166.1	ARHGEF19-AS1	16524349	16524852	antisense
1	ENSG00000142632.11	ARHGEF19	16524349	16539140	protein_coding
1	ENSG00000237276.4	ANO7P1	16542404	16554522	pseudogene
1	ENSG00000204377.3	C1orf134	16555368	16556038	protein_coding
1	ENSG00000132881.7	RSG1	16558195	16563657	protein_coding
1	ENSG00000233929.1	MT1XP1	16567708	16567893	pseudogene
1	ENSG00000037637.6	FBXO42	16573334	16678949	protein_coding
1	ENSG00000055070.12	SZRD1	16679070	16724640	protein_coding
1	ENSG00000226457.1	RP11-430L17.1	16695645	16696025	pseudogene
1	ENSG00000187144.7	SPATA21	16713612	16763919	protein_coding
1	ENSG00000157191.15	NECAP2	16767167	16786573	protein_coding
1	ENSG00000226029.1	RP4-798A10.2	16787443	16794976	lincRNA
1	ENSG00000080947.10	CROCCP3	16793931	16825752	pseudogene
1	ENSG00000206652.1	RNU1-1	16840617	16840780	snRNA
1	ENSG00000261135.1	RP4-798A10.7	16841140	16842249	lincRNA
1	ENSG00000224174.2	RP4-798A10.4	16847189	16848291	lincRNA
1	ENSG00000233421.3	U1	16860381	16862144	lincRNA
1	ENSG00000268674.1	AL355149.2	16865561	16866070	protein_coding
1	ENSG00000225710.1	RP5-875O13.6	16875146	16879026	pseudogene
1	ENSG00000266584.1	AL355149.1	16875409	16875482	miRNA
1	ENSG00000219481.6	NBPF1	16888814	16940057	protein_coding
1	ENSG00000271732.1	RP5-1182A14.5	16943886	16944224	lincRNA
1	ENSG00000215908.5	CROCCP2	16944751	16971178	lincRNA
1	ENSG00000186301.7	MST1P2	16972069	16976914	pseudogene
1	ENSG00000207513.1	RNU1-3	16993280	16993443	snRNA
1	ENSG00000237847.2	AL137798.1	16999498	17000007	protein_coding
1	ENSG00000264742.1	AL021920.1	17007750	17007823	miRNA
1	ENSG00000236698.1	EIF1AXP1	17012116	17012550	pseudogene
1	ENSG00000268869.1	ESPNP	17013834	17046652	pseudogene
1	ENSG00000268991.1	AL021920.2	17060447	17060956	protein_coding
1	ENSG00000058453.12	CROCC	17066768	17299474	protein_coding
1	ENSG00000207389.1	RNU1-4	17067011	17067174	snRNA
1	ENSG00000227684.1	CROCCP4	17076728	17077459	pseudogene
1	ENSG00000186715.6	MST1L	17081405	17096732	pseudogene
1	ENSG00000223643.2	RP11-108M9.1	17177752	17179624	lincRNA
1	ENSG00000230239.1	RP11-108M9.2	17181902	17185779	lincRNA
1	ENSG00000263811.1	MIR3675	17185444	17185516	miRNA
1	ENSG00000228549.2	U1	17197440	17200587	lincRNA
1	ENSG00000238142.1	RP11-108M9.4	17215033	17216144	lincRNA
1	ENSG00000235241.1	RP11-108M9.5	17215590	17216097	pseudogene
1	ENSG00000207005.1	RNU1-2	17222475	17222638	snRNA
1	ENSG00000272426.1	RP11-108M9.6	17230834	17231271	lincRNA
1	ENSG00000117122.9	MFAP2	17300997	17307330	protein_coding
1	ENSG00000226526.1	RP1-37C10.3	17305421	17331586	antisense
1	ENSG00000159363.13	ATP13A2	17312453	17338423	protein_coding
1	ENSG00000117118.5	SDHB	17345217	17380665	protein_coding
1	ENSG00000117115.8	PADI2	17393256	17445948	protein_coding
1	ENSG00000252180.1	Y_RNA	17484692	17484779	misc_RNA
1	ENSG00000204362.5	RP11-380J14.1	17516278	17524112	lincRNA
1	ENSG00000142623.8	PADI1	17531621	17572500	protein_coding
1	ENSG00000142619.4	PADI3	17575593	17610728	protein_coding
1	ENSG00000266634.1	MIR3972	17604384	17604470	miRNA
1	ENSG00000159339.9	PADI4	17634690	17690499	protein_coding
1	ENSG00000269468.1	AC004824.2	17655507	17676070	protein_coding
1	ENSG00000256049.2	PADI6	17698691	17728195	processed_transcript
1	ENSG00000179051.9	RCC2	17733256	17766220	protein_coding
1	ENSG00000227751.1	RP1-20B21.4	17733256	17733878	antisense
1	ENSG00000266727.1	AC004824.1	17740127	17740190	miRNA
1	ENSG00000239020.1	snoU13	17776259	17776359	snoRNA
1	ENSG00000074964.12	ARHGEF10L	17866330	18024369	protein_coding
1	ENSG00000236648.1	RP11-473A10.2	18044182	18076473	lincRNA
1	ENSG00000117148.6	ACTL8	18081808	18153558	protein_coding
1	ENSG00000261781.1	RP11-174G17.2	18392151	18400906	lincRNA
1	ENSG00000117154.7	IGSF21	18434240	18704977	protein_coding
1	ENSG00000230035.2	RP11-174G17	18493423	18505840	antisense
1	ENSG00000225387.1	RP11-422P22.1	18712323	18715008	lincRNA
1	ENSG00000179023.7	KLHDC7A	18807424	18812478	protein_coding
1	ENSG00000235282.2	RP1-8B22.1	18839612	18839881	pseudogene
1	ENSG00000225478.2	RP1-8B22.2	18921908	18922130	pseudogene
1	ENSG00000009709.7	PAX7	18957500	19075360	protein_coding
1	ENSG00000179002.5	TAS1R2	19166093	19186176	protein_coding
1	ENSG00000255275.3	RP13-279N23.2	19175767	19247615	protein_coding
1	ENSG00000159423.12	ALDH4A1	19197926	19229275	protein_coding
1	ENSG00000265606.1	MIR4695	19209696	19209769	miRNA
1	ENSG00000221662.1	MIR1290	19223565	19223642	miRNA
1	ENSG00000169991.6	IFFO2	19230775	19283180	protein_coding
1	ENSG00000272084.1	RP5-1126H10.2	19398604	19402005	3prime_overlapping_ncrna
1	ENSG00000127481.10	UBR4	19401000	19536770	protein_coding
1	ENSG00000266098.1	AL137127.1	19410046	19410145	miRNA
1	ENSG00000230424.1	RP1-43E13.2	19536995	19567198	antisense
1	ENSG00000127463.9	EMC1	19542158	19578046	protein_coding
1	ENSG00000053372.4	MRTO4	19578033	19586622	protein_coding
1	ENSG00000211454.9	AKR7L	19592476	19600688	polymorphic_pseudogene
1	ENSG00000162482.4	AKR7A3	19609052	19615744	protein_coding
1	ENSG00000270728.1	RP4-657E11.10	19623574	19624397	pseudogene
1	ENSG00000053371.8	AKR7A2	19630459	19638640	protein_coding
1	ENSG00000200403.1	RNU6-1099P	19631570	19631676	snRNA
1	ENSG00000040487.8	PQLC2	19638820	19655794	protein_coding
1	ENSG00000265192.1	RN7SL85P	19646299	19646554	misc_RNA
1	ENSG00000077549.13	CAPZB	19665267	19812066	protein_coding
1	ENSG00000240490.2	RN7SL277P	19750878	19751163	misc_RNA
1	ENSG00000201609.1	RNU4-28P	19837087	19837227	snRNA
1	ENSG00000239027.1	snoU13	19858664	19858768	snoRNA
1	ENSG00000235185.1	RP5-1056L3.1	19918296	19923326	antisense
1	ENSG00000270136.1	MINOS1-NBL1	19923473	19984549	protein_coding
1	ENSG00000173436.9	MINOS1	19923477	19956314	protein_coding
1	ENSG00000226396.1	RPS14P3	19934608	19935062	pseudogene
1	ENSG00000158747.9	NBL1	19967048	19984945	protein_coding
1	ENSG00000158748.3	HTR6	19991780	20006055	protein_coding
1	ENSG00000162542.9	TMCO4	20008706	20126438	protein_coding
1	ENSG00000178828.5	RNF186	20140523	20141771	protein_coding
1	ENSG00000235434.1	RP11-91K11.2	20140860	20145995	antisense
1	ENSG00000169914.5	OTUD3	20209006	20239438	protein_coding
1	ENSG00000188784.4	PLA2G2E	20246502	20250110	protein_coding
1	ENSG00000242688.2	RN7SL304P	20297462	20297760	misc_RNA
1	ENSG00000188257.6	PLA2G2A	20301925	20306932	protein_coding
1	ENSG00000127472.6	PLA2G5	20354672	20417683	protein_coding
1	ENSG00000117215.10	PLA2G2D	20438432	20446050	protein_coding
1	ENSG00000158786.4	PLA2G2F	20465819	20476879	protein_coding
1	ENSG00000227066.1	RP3-340N1.2	20480831	20487061	lincRNA
1	ENSG00000187980.6	PLA2G2C	20487746	20503917	protein_coding
1	ENSG00000225986.1	RP3-340N1.5	20510735	20512979	antisense
1	ENSG00000162543.5	UBXN10	20512578	20522541	protein_coding
1	ENSG00000228105.1	RP3-340N1.6	20569588	20571148	lincRNA
1	ENSG00000158816.11	VWA5B1	20617412	20681387	protein_coding
1	ENSG00000226664.1	RP4-745E8.2	20620704	20649680	antisense
1	ENSG00000236963.1	RP4-749H3.1	20687072	20757727	lincRNA
1	ENSG00000226487.1	RP4-749H3.2	20738797	20739746	lincRNA
1	ENSG00000162545.5	CAMK2N1	20808884	20812713	protein_coding
1	ENSG00000090432.5	MUL1	20825943	20834654	protein_coding
1	ENSG00000215520.3	RPS4XP4	20852482	20853244	pseudogene
1	ENSG00000183114.6	FAM43B	20878932	20881512	protein_coding
1	ENSG00000158825.5	CDA	20915441	20945401	protein_coding
1	ENSG00000158828.5	PINK1	20959948	20978004	protein_coding
1	ENSG00000117242.7	PINK1-AS	20969150	20978686	antisense
1	ENSG00000257033.1	AL391357.1	20976856	20977207	pseudogene
1	ENSG00000244038.5	DDOST	20978270	20988000	protein_coding
1	ENSG00000117245.8	KIF17	20990507	21044510	protein_coding
1	ENSG00000235432.1	RP5-930J4.5	21019227	21020506	pseudogene
1	ENSG00000189410.7	SH2D5	21046225	21059330	protein_coding
1	ENSG00000233069.1	RP5-930J4.2	21059373	21060445	antisense
1	ENSG00000127483.13	HP1BP3	21069154	21113816	protein_coding
1	ENSG00000203394.2	RP5-930J4.4	21069480	21070455	antisense
1	ENSG00000075151.15	EIF4G3	21132963	21503377	protein_coding
1	ENSG00000251914.1	RNU7-200P	21167734	21167795	snRNA
1	ENSG00000221808.1	MIR1256	21314807	21314925	miRNA
1	ENSG00000233072.1	RP11-487E1.1	21330043	21330427	pseudogene
1	ENSG00000236073.2	RP11-487E1.2	21400132	21400246	pseudogene
1	ENSG00000235112.1	RP11-628K18.1	21487968	21488574	pseudogene
1	ENSG00000266867.1	AL031005.1	21503059	21503122	miRNA
1	ENSG00000117298.10	ECE1	21543740	21671997	protein_coding
1	ENSG00000236936.1	RP3-329E20.2	21592575	21593744	antisense
1	ENSG00000231105.1	RP5-1071N3.1	21619783	21626267	antisense
1	ENSG00000236216.4	PPP1R11P1	21724480	21724855	pseudogene
1	ENSG00000228823.1	RP11-293F5.8	21737953	21739786	pseudogene
1	ENSG00000236009.1	RP11-293F5.1	21742391	21743985	lincRNA
1	ENSG00000227001.2	NBPF2P	21751118	21754460	pseudogene
1	ENSG00000187952.8	HS6ST1P1	21754796	21756030	pseudogene
1	ENSG00000186543.7	CROCCP5	21760811	21764051	pseudogene
1	ENSG00000142794.14	NBPF3	21766621	21811498	protein_coding
1	ENSG00000176378.8	PFN1P10	21786249	21786575	pseudogene
1	ENSG00000162551.9	ALPL	21835858	21904905	protein_coding
1	ENSG00000233431.1	RP11-63N8.3	21912965	21917680	antisense
1	ENSG00000221781.1	AL359815.1	21918904	21919041	miRNA
1	ENSG00000076864.15	RAP1GAP	21922708	21995801	protein_coding
1	ENSG00000090686.11	USP48	22004791	22110099	protein_coding
1	ENSG00000231978.2	RP11-132G19.3	22094762	22095068	pseudogene
1	ENSG00000187942.7	LDLRAD2	22138758	22151714	protein_coding
1	ENSG00000142798.12	HSPG2	22148738	22263790	protein_coding
1	ENSG00000232037.2	RP11-26H16.1	22234591	22235073	pseudogene
1	ENSG00000219073.3	CELA3B	22303514	22325135	protein_coding
1	ENSG00000264385.1	RN7SL421P	22305444	22305729	misc_RNA
1	ENSG00000263991.1	RN7SL386P	22313974	22314268	misc_RNA
1	ENSG00000201919.1	RNU6-1022P	22314309	22314412	snRNA
1	ENSG00000142789.15	CELA3A	22328149	22339032	protein_coding
1	ENSG00000263582.1	RN7SL768P	22330078	22330361	misc_RNA
1	ENSG00000263929.1	RN7SL186P	22337143	22337437	misc_RNA
1	ENSG00000201273.1	RNU6-776P	22337478	22337581	snRNA
1	ENSG00000228397.1	RP1-224A6.3	22350487	22351461	lincRNA
1	ENSG00000218510.3	LINC00339	22351681	22357716	lincRNA
1	ENSG00000070831.11	CDC42	22379120	22419437	protein_coding
1	ENSG00000230068.2	CDC42-IT1	22385690	22390692	sense_intronic
1	ENSG00000271428.1	RP1-224A6.8	22394833	22395320	pseudogene
1	ENSG00000271840.1	RP1-224A6.9	22427106	22427853	lincRNA
1	ENSG00000162552.10	WNT4	22443798	22470462	protein_coding
1	ENSG00000266564.1	MIR4418	22592732	22592793	miRNA
1	ENSG00000234397.3	RP11-415K20.1	22649333	22649824	pseudogene
1	ENSG00000184677.12	ZBTB40	22778344	22857650	protein_coding
1	ENSG00000237200.1	ZBTB40-IT1	22843967	22846201	sense_intronic
1	ENSG00000070886.6	EPHA8	22890057	22930087	protein_coding
1	ENSG00000173372.12	C1QA	22962999	22966101	protein_coding
1	ENSG00000159189.7	C1QC	22970123	22974603	protein_coding
1	ENSG00000173369.11	C1QB	22979255	22988031	protein_coding
1	ENSG00000133216.12	EPHB2	23037332	23241818	protein_coding
1	ENSG00000265422.1	MIR4684	23046010	23046091	miRNA
1	ENSG00000216157.2	AL611946.1	23075310	23075404	miRNA
1	ENSG00000225952.1	RP11-69E9.1	23162206	23163342	antisense
1	ENSG00000264014.1	MIR4253	23189652	23189719	miRNA
1	ENSG00000215906.4	LACTBL1	23279536	23291831	protein_coding
1	ENSG00000227868.2	C1orf234	23337327	23342343	protein_coding
1	ENSG00000004487.11	KDM1A	23345941	23410182	protein_coding
1	ENSG00000240553.1	RP1-184J9.2	23346640	23414551	antisense
1	ENSG00000263793.1	MIR3115	23370798	23370865	miRNA
1	ENSG00000266802.1	MIR4419A	23384351	23384427	miRNA
1	ENSG00000169641.9	LUZP1	23410516	23504301	protein_coding
1	ENSG00000229010.1	RP5-979D14.1	23466818	23467635	pseudogene
1	ENSG00000206935.1	RNU6-514P	23489197	23489303	snRNA
1	ENSG00000252578.1	RNU6-135P	23490446	23490546	snRNA
1	ENSG00000179546.3	HTR1D	23516993	23521222	protein_coding
1	ENSG00000215381.3	RP5-1057J7.1	23571258	23571717	pseudogene
1	ENSG00000261326.2	RP5-1057J7.6	23607802	23613245	lincRNA
1	ENSG00000125944.14	HNRNPR	23630264	23670829	protein_coding
1	ENSG00000125945.9	ZNF436	23685941	23695935	protein_coding
1	ENSG00000249087.3	C1orf213	23695490	23698332	protein_coding
1	ENSG00000201405.1	Y_RNA	23696747	23696839	misc_RNA
1	ENSG00000271420.1	RP5-1057J7.7	23704873	23705522	lincRNA
1	ENSG00000204219.5	TCEA3	23707554	23751233	protein_coding
1	ENSG00000232482.2	RP4-654C18.1	23737325	23738639	pseudogene
1	ENSG00000088280.13	ASAP3	23755056	23810685	protein_coding
1	ENSG00000007968.6	E2F2	23832922	23857712	protein_coding
1	ENSG00000235052.1	RP1-150O5.3	23875630	23877406	lincRNA
1	ENSG00000117318.8	ID3	23884409	23886285	protein_coding
1	ENSG00000197880.4	MDS2	23907985	23967058	protein_coding
1	ENSG00000229239.2	RP11-223J15.2	23996784	24006749	pseudogene
1	ENSG00000142676.8	RPL11	24018269	24022915	protein_coding
1	ENSG00000203589.2	RP5-886K2.1	24032291	24033424	pseudogene
1	ENSG00000244609.2	RN7SL532P	24063100	24063380	misc_RNA
1	ENSG00000011007.7	TCEB3	24069645	24088549	protein_coding
1	ENSG00000236810.1	RP5-886K2.3	24086872	24104777	antisense
1	ENSG00000057757.5	PITHD1	24104895	24114722	protein_coding
1	ENSG00000011009.6	LYPLA2	24117460	24122029	protein_coding
1	ENSG00000117308.10	GALE	24122089	24127271	protein_coding
1	ENSG00000117305.10	HMGCL	24128375	24165110	protein_coding
1	ENSG00000179163.11	FUCA1	24171567	24194784	protein_coding
1	ENSG00000188822.6	CNR2	24197016	24285549	protein_coding
1	ENSG00000264347.1	RN7SL24P	24208284	24208575	misc_RNA
1	ENSG00000238538.1	snoU13	24208745	24208842	snoRNA
1	ENSG00000229106.1	RP11-4M23.2	24227961	24229227	pseudogene
1	ENSG00000232557.2	RP11-4M23.3	24233601	24234375	lincRNA
1	ENSG00000264926.1	MIR378F	24255560	24255637	miRNA
1	ENSG00000230228.2	RP11-4M23.4	24275506	24275873	pseudogene
1	ENSG00000189266.7	PNRC2	24285599	24289952	protein_coding
1	ENSG00000188529.10	SRSF10	24291294	24307417	protein_coding
1	ENSG00000215905.4	RP11-4M23.7	24334371	24335009	pseudogene
1	ENSG00000225315.2	RP11-293P20.2	24367325	24413289	antisense
1	ENSG00000142661.14	MYOM3	24382525	24438665	protein_coding
1	ENSG00000230703.1	RP11-293P20.4	24393264	24410055	antisense
1	ENSG00000142677.3	IL22RA1	24446261	24469611	protein_coding
1	ENSG00000185436.7	IFNLR1	24480647	24514449	protein_coding
